module,type,name,res_id,src,value,comments
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_cage__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_colposcopy_history__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_disease__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_lab_test__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_mammography_history__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication1__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_menstrual_history__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pap_history__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_prental_evoultion__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medical_supply__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medicament__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_vaccine__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pediatrics_growth_charts_who__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_perinatal_monitor__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_physician__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_puerperium_monitor__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rcri__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rounding_procedure__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_secondary_condition__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_signs_and_sympotoms__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_critearea__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_type__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_vaccination__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_pet_type__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_psc_code__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient_evaluation__glycemia,Last blood glucose level. Can be approximative.,Last blood glucose level. Can be approximative.,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__colposcopy_last,Last colposcopy,Last colposcopy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__mammography_last,Last mammography,Last mammography,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__lead,Lead,Lead,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_ecg__axis__left,Left Deviation,Left Deviation,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_chest_drainage__location__ll,Left Pleura,Left Pleura,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_pediatrics_growth_charts_who__name__l/h-f-a,Length/height For age,Length/height For age,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_less_interested_in_friends,Less interested in friends,Less interested in friends,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_less_interest_in_school,Less interested in school,Less interested in school,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__loc,Level of Consciousness,Level of Consciousness,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Lifestyle,Lifestyle,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__lifestyle_info,Lifestyle Information,Lifestyle Information,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Lifestyle Information,Lifestyle Information,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__lynphadenitis,Linphadenitis,Linphadenitis,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_evaluation_form_view,Lipids,Lipids,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__lips_lesion,Lips Lesion,Lips Lesion,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__alcohol_liquor_number,Liquor / day,Liquor / day,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__loc_motor__5,Localizes painful stimuli,Localizes painful stimuli,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_chest_drainage__location,Location,Location,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_puerperium_monitor__lochia_amount,Lochia amount,Lochia amount,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication__inpatient_log_history_ids,Log History,Log History,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_log__medical_inaptient_log_medicament_id,Log History,Log History,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__user_id,Login User,Login User,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_puerperium_monitor__lochia_color,Loicha Color,Loicha Color,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_puerperium_monitor__loicha_order,Loicha Order,Loicha Order,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_psc_code__description,Long Text,Long Text,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medical_supply__lot_id,Lot,Lot,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medicament__lot_id,Lot,Lot,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_vaccine__lot_id,Lot,Lot,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_vaccination__vaccine_lot,Lot Number,Lot Number,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__ses__0,Lower,Lower,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_critearea__lower_limit,Lower Limit,Lower Limit,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__ses__1,Lower-middle,Lower-middle,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_lumbar_pain,Lumbar Pain,Lumbar Pain,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__lung_adventitious_sounds,Lung Adventitious sounds,Lung Adventitious sounds,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__housing__4,Luxury and excellent sanitary conditions,Luxury and excellent sanitary conditions,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_pathology_form_view,Main,Main,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_disease_form_view,Main,Main,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Main,Main,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__message_main_attachment_id,Main Attachment,Main Attachment,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_lab_form_view,Main Info,Main Info,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_medicament_form_view,Main Info,Main Info,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_evaluation_form_view,Main Info,Main Info,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_physician_form_view,Main Info,Main Info,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_test_type_form_view,Main Info,Main Info,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__car_revision,"Maintain the vehicle. Do periodical checks - tires,breaks ...","Maintain the vehicle. Do periodical checks - tires,breaks ...",
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__loc_motor__1,Make no movement,Make no movement,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__loc_verbal__1,Make no sounds,Make no sounds,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__sex__m,Male,Male,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_pediatrics_growth_charts_who__sex__m,Male,Male,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__anticonceptive__2,Male condom,Male condom,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__malnutrition,Malnutrition,Malnutrition,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__mammography,Mammography,Mammography,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__mammography_history_ids,Mammography History,Mammography History,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__marital_status,Marital Status,Marital Status,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__marital_status__m,Married,Married,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__masses,Masses,Masses,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_family_disease__metrnal,Maternal,Maternal,
